Data file		PPS+45PTFE_60N_200RPM_30MINS_2.TSV
Configuration file		HARI.CFG
Calibration file		KIM_6KG_080419.CAL
Test control file		KIM_NEW2.TSF

test 2		PPS+45PTFE_60N_200RPM_30MINS_2
160210		
loriane-		
		
		
		
		
		

Test started at 18:47:01 on 2019-04-12
	Time	This Step	Step Time	Test Time	Sliding Velocity	Speed	Mass	Load	TOTAL REVOLUTIONS	Specimen Temp	Contact Potential	Radius	Distance	Friction Force	Friction Coefficient	Displacement	Friction Force	
	18:47:07	2	3600,	6,	0,000	0	6100	59,841	0	25,9	90,7	14	0,000	-0,3	-0,004507	3947	-0,3	
	18:47:08	2	3600,	7,	0,000	0	6100	59,841	0	25,6	90,7	14	0,000	1,1	0,018029	3943	1,1	
	18:47:09	2	3600,	8,	0,021	17	6100	59,841	4	25,9	90,7	14	0,352	5,4	0,090147	3937	5,4	
	18:47:10	2	3600,	9,	0,067	50	6100	59,841	6	25,9	90,7	14	0,528	8,9	0,148743	3934	8,9	
	18:47:11	2	3600,	10,	0,114	81	6100	59,841	9	25,9	90,7	14	0,792	9,4	0,157758	3934	9,4	
	18:47:12	2	3600,	11,	0,161	114	6100	59,841	11	25,9	90,7	14	0,968	9,7	0,162265	3935	9,7	
	18:47:13	2	3600,	12,	0,210	146	6100	59,841	14	25,9	90,7	14	1,232	9,7	0,162265	3934	9,7	
	18:47:14	2	3600,	13,	0,233	159	6100	59,841	17	25,9	90,7	14	1,495	9,4	0,157758	3932	9,4	
	18:47:15	2	3600,	14,	0,232	157	6100	59,841	19	25,9	90,7	14	1,671	9,2	0,153250	3932	9,2	
	18:47:16	2	3600,	15,	0,227	155	6100	59,841	22	25,9	90,7	14	1,935	9,2	0,153250	3930	9,2	
	18:47:17	2	3600,	16,	0,221	151	6100	59,841	24	25,9	90,7	14	2,111	8,9	0,148743	3930	8,9	
	18:47:18	2	3600,	17,	0,216	146	6100	59,841	26	25,9	90,7	14	2,287	8,9	0,148743	3928	8,9	
	18:47:19	2	3600,	18,	0,208	141	6100	59,841	28	25,9	90,7	14	2,463	8,9	0,148743	3929	8,9	
	18:47:20	2	3600,	19,	0,199	136	6100	59,841	30	25,9	90,7	14	2,639	8,6	0,144235	3930	8,6	
	18:47:21	2	3600,	20,	0,194	131	6100	59,841	32	26,1	90,7	14	2,815	8,6	0,144235	3930	8,6	
	18:47:22	2	3600,	21,	0,186	127	6100	59,841	34	26,1	90,7	14	2,991	8,6	0,144235	3928	8,6	
	18:47:23	2	3600,	22,	0,180	123	6100	59,841	36	26,1	90,7	14	3,167	8,4	0,139728	3927	8,4	
	18:47:24	2	3600,	23,	0,176	119	6100	59,841	38	26,1	90,7	14	3,343	8,4	0,139728	3928	8,4	
	18:47:25	2	3600,	24,	0,172	116	6100	59,841	40	26,1	90,7	14	3,519	8,4	0,139728	3930	8,4	
	18:47:26	2	3600,	25,	0,167	114	6100	59,841	42	26,1	90,7	14	3,695	8,4	0,139728	3933	8,4	
	18:47:27	2	3600,	26,	0,164	112	6100	59,841	43	26,1	90,7	14	3,782	8,1	0,135221	3933	8,1	
	18:47:28	2	3600,	27,	0,161	110	6100	59,841	45	26,4	90,7	14	3,958	8,1	0,135221	3931	8,1	
	18:47:29	2	3600,	28,	0,158	108	6100	59,841	47	26,4	90,7	14	4,134	8,1	0,135221	3928	8,1	
	18:47:30	2	3600,	29,	0,157	107	6100	59,841	49	26,1	90,7	14	4,310	8,1	0,135221	3930	8,1	
	18:47:31	2	3600,	30,	0,155	106	6100	59,841	50	26,1	90,7	14	4,398	8,1	0,135221	3932	8,1	
	18:47:32	2	3600,	31,	0,154	105	6100	59,841	52	26,1	90,7	14	4,574	8,1	0,135221	3931	8,1	
	18:47:33	2	3600,	32,	0,154	105	6100	59,841	54	26,1	90,7	14	4,750	8,1	0,135221	3928	8,1	
	18:47:34	2	3600,	33,	0,152	104	6100	59,841	56	26,1	90,7	14	4,926	8,1	0,135221	3929	8,1	
	18:47:35	2	3600,	34,	0,152	104	6100	59,841	57	26,1	90,7	14	5,014	7,8	0,130713	3930	7,8	
	18:47:36	2	3600,	35,	0,151	103	6100	59,841	59	26,1	90,7	14	5,190	7,8	0,130713	3929	7,8	
	18:47:37	2	3600,	36,	0,151	103	6100	59,841	61	26,1	90,7	14	5,366	7,8	0,130713	3929	7,8	
	18:47:38	2	3600,	37,	0,151	103	6100	59,841	62	26,1	90,7	14	5,454	7,8	0,130713	3931	7,8	
	18:47:39	2	3600,	38,	0,151	103	6100	59,841	64	26,1	90,7	14	5,630	7,8	0,130713	3931	7,8	
	18:47:40	2	3600,	39,	0,151	103	6100	59,841	66	25,9	90,7	14	5,806	7,8	0,130713	3929	7,8	
	18:47:41	2	3600,	40,	0,151	103	6100	59,841	68	25,9	90,7	14	5,982	7,8	0,130713	3929	7,8	
	18:47:42	2	3600,	41,	0,151	103	6100	59,841	69	25,9	90,7	14	6,070	7,8	0,130713	3930	7,8	
	18:47:43	2	3600,	42,	0,150	102	6100	59,841	71	26,1	90,7	14	6,245	7,8	0,130713	3928	7,8	
	18:47:44	2	3600,	43,	0,150	102	6100	59,841	73	26,1	90,7	14	6,421	7,8	0,130713	3927	7,8	
	18:47:45	2	3600,	44,	0,150	102	6100	59,841	74	26,1	90,7	14	6,509	7,8	0,130713	3929	7,8	
	18:47:46	2	3600,	45,	0,150	102	6100	59,841	76	26,1	90,7	14	6,685	7,8	0,130713	3930	7,8	
	18:47:47	2	3600,	46,	0,150	102	6100	59,841	78	26,1	90,7	14	6,861	7,8	0,130713	3929	7,8	
	18:47:48	2	3600,	47,	0,150	102	6100	59,841	80	25,9	90,7	14	7,037	7,6	0,126206	3929	7,6	
	18:47:49	2	3600,	48,	0,150	102	6100	59,841	81	25,9	90,7	14	7,125	7,6	0,126206	3931	7,6	
	18:47:50	2	3600,	49,	0,150	102	6100	59,841	83	26,1	90,7	14	7,301	7,6	0,126206	3929	7,6	
	18:47:51	2	3600,	50,	0,150	102	6100	59,841	85	26,1	90,7	14	7,477	7,6	0,126206	3929	7,6	
	18:47:52	2	3600,	51,	0,150	102	6100	59,841	86	26,1	90,7	14	7,565	7,6	0,126206	3931	7,6	
	18:47:53	2	3600,	52,	0,150	102	6100	59,841	88	26,1	90,7	14	7,741	7,6	0,126206	3930	7,6	
	18:47:54	2	3600,	53,	0,150	102	6100	59,841	90	26,1	90,7	14	7,917	7,6	0,126206	3928	7,6	
	18:47:55	2	3600,	54,	0,150	102	6100	59,841	91	26,1	90,7	14	8,005	7,6	0,126206	3930	7,6	
	18:47:56	2	3600,	55,	0,150	102	6100	59,841	93	26,1	90,7	14	8,181	7,6	0,126206	3931	7,6	
	18:47:57	2	3600,	56,	0,150	102	6100	59,841	95	26,1	90,7	14	8,357	7,6	0,126206	3929	7,6	
	18:47:58	2	3600,	57,	0,150	102	6100	59,841	97	25,9	90,7	14	8,533	7,6	0,126206	3929	7,6	
	18:47:59	2	3600,	58,	0,150	102	6100	59,841	98	26,1	90,7	14	8,621	7,3	0,121699	3930	7,3	
	18:48:00	2	3600,	59,	0,150	102	6100	59,841	100	26,1	90,7	14	8,796	7,6	0,126206	3929	7,6	
	18:48:01	2	3600,	60,	0,150	102	6100	59,841	102	26,1	90,7	14	8,972	7,6	0,126206	3927	7,6	
	18:48:02	2	3600,	61,	0,150	102	6100	59,841	103	26,1	90,7	14	9,060	7,6	0,126206	3927	7,6	
	18:48:03	2	3600,	62,	0,150	102	6100	59,841	105	26,1	90,7	14	9,236	7,3	0,121699	3928	7,3	
	18:48:04	2	3600,	63,	0,150	102	6100	59,841	107	26,1	90,7	14	9,412	7,3	0,121699	3927	7,3	
	18:48:05	2	3600,	64,	0,150	102	6100	59,841	109	25,9	90,7	14	9,588	7,6	0,126206	3929	7,6	
	18:48:06	2	3600,	65,	0,150	102	6100	59,841	110	25,9	90,7	14	9,676	7,3	0,121699	3931	7,3	
	18:48:07	2	3600,	66,	0,150	102	6100	59,841	112	25,9	90,7	14	9,852	7,3	0,121699	3929	7,3	
	18:48:08	2	3600,	67,	0,150	102	6100	59,841	114	26,1	90,7	14	10,028	7,3	0,121699	3929	7,3	
	18:48:09	2	3600,	68,	0,150	102	6100	59,841	115	26,1	90,7	14	10,116	7,3	0,121699	3930	7,3	
	18:48:10	2	3600,	69,	0,150	102	6100	59,841	117	26,1	90,7	14	10,292	7,3	0,121699	3931	7,3	
	18:48:11	2	3600,	70,	0,150	102	6100	59,841	119	26,1	90,7	14	10,468	7,3	0,121699	3929	7,3	
	18:48:12	2	3600,	71,	0,150	102	6100	59,841	121	26,1	90,7	14	10,644	7,3	0,121699	3929	7,3	
	18:48:13	2	3600,	72,	0,150	102	6100	59,841	122	26,1	90,7	14	10,732	7,3	0,121699	3930	7,3	
	18:48:14	2	3600,	73,	0,150	102	6100	59,841	124	26,1	90,7	14	10,908	7,3	0,121699	3929	7,3	
	18:48:15	2	3600,	74,	0,150	102	6100	59,841	126	26,1	90,6	14	11,084	7,3	0,121699	3929	7,3	
	18:48:16	2	3600,	75,	0,150	102	6100	59,841	127	26,1	90,7	14	11,172	7,6	0,126206	3930	7,6	
	18:48:17	2	3600,	76,	0,150	102	6100	59,841	129	26,1	90,7	14	11,347	7,6	0,126206	3929	7,6	
	18:48:18	2	3600,	77,	0,150	102	6100	59,841	131	26,1	90,6	14	11,523	7,3	0,121699	3927	7,3	
	18:48:19	2	3600,	78,	0,150	102	6100	59,841	132	25,9	90,7	14	11,611	7,3	0,121699	3929	7,3	
	18:48:20	2	3600,	79,	0,150	102	6100	59,841	134	25,9	90,7	14	11,787	7,3	0,121699	3930	7,3	
	18:48:21	2	3600,	80,	0,150	102	6100	59,841	136	25,9	90,7	14	11,963	7,3	0,121699	3929	7,3	
	18:48:22	2	3600,	81,	0,150	102	6100	59,841	138	25,9	90,7	14	12,139	7,3	0,121699	3928	7,3	
	18:48:23	2	3600,	82,	0,150	102	6100	59,841	139	25,9	90,7	14	12,227	7,3	0,121699	3929	7,3	
	18:48:24	2	3600,	83,	0,150	102	6100	59,841	141	26,1	90,7	14	12,403	7,3	0,121699	3928	7,3	
	18:48:25	2	3600,	84,	0,150	102	6100	59,841	143	25,9	90,7	14	12,579	7,3	0,121699	3927	7,3	
	18:48:26	2	3600,	85,	0,150	102	6100	59,841	144	25,9	90,7	14	12,667	7,3	0,121699	3929	7,3	
	18:48:27	2	3600,	86,	0,150	102	6100	59,841	146	25,9	90,7	14	12,843	7,3	0,121699	3930	7,3	
	18:48:28	2	3600,	87,	0,150	102	6100	59,841	148	25,9	90,7	14	13,019	7,3	0,121699	3928	7,3	
	18:48:29	2	3600,	88,	0,150	102	6100	59,841	150	26,1	90,7	14	13,195	7,3	0,121699	3929	7,3	
	18:48:30	2	3600,	89,	0,150	102	6100	59,841	151	26,1	90,7	14	13,283	7,3	0,121699	3930	7,3	
	18:48:31	2	3600,	90,	0,150	102	6100	59,841	153	26,1	90,7	14	13,459	7,0	0,117191	3929	7,0	
	18:48:32	2	3600,	91,	0,150	102	6100	59,841	155	26,1	90,7	14	13,635	7,0	0,117191	3927	7,0	
	18:48:33	2	3600,	92,	0,150	102	6100	59,841	156	26,1	90,7	14	13,722	7,0	0,117191	3928	7,0	
	18:48:34	2	3600,	93,	0,150	102	6100	59,841	158	26,1	90,7	14	13,898	7,0	0,117191	3929	7,0	
	18:48:35	2	3600,	94,	0,150	102	6100	59,841	160	25,9	90,7	14	14,074	7,0	0,117191	3927	7,0	
	18:48:36	2	3600,	95,	0,150	102	6100	59,841	162	26,1	90,7	14	14,250	7,0	0,117191	3929	7,0	
	18:48:37	2	3600,	96,	0,150	102	6100	59,841	163	26,1	90,7	14	14,338	7,0	0,117191	3930	7,0	
	18:48:38	2	3600,	97,	0,150	102	6100	59,841	165	25,9	90,7	14	14,514	7,0	0,117191	3929	7,0	
	18:48:39	2	3600,	98,	0,150	102	6100	59,841	167	26,1	90,7	14	14,690	7,0	0,117191	3928	7,0	
	18:48:40	2	3600,	99,	0,150	102	6100	59,841	168	26,1	90,7	14	14,778	7,0	0,117191	3929	7,0	
	18:48:41	2	3600,	100,	0,150	102	6100	59,841	170	26,1	90,7	14	14,954	7,0	0,117191	3929	7,0	
	18:48:42	2	3600,	101,	0,150	102	6100	59,841	172	26,1	90,7	14	15,130	7,0	0,117191	3928	7,0	
	18:48:43	2	3600,	102,	0,150	102	6100	59,841	173	26,1	90,7	14	15,218	7,0	0,117191	3930	7,0	
	18:48:44	2	3600,	103,	0,150	102	6100	59,841	175	25,9	90,7	14	15,394	6,7	0,112684	3930	6,7	
	18:48:45	2	3600,	104,	0,150	102	6100	59,841	177	25,9	90,7	14	15,570	7,0	0,117191	3928	7,0	
	18:48:46	2	3600,	105,	0,150	102	6100	59,841	179	25,9	90,7	14	15,746	7,0	0,117191	3927	7,0	
	18:48:47	2	3600,	106,	0,150	102	6100	59,841	180	25,9	90,7	14	15,834	7,0	0,117191	3929	7,0	
	18:48:48	2	3600,	107,	0,150	102	6100	59,841	182	26,1	90,7	14	16,010	7,0	0,117191	3927	7,0	
	18:48:49	2	3600,	108,	0,150	102	6100	59,841	184	26,1	90,7	14	16,185	6,7	0,112684	3926	6,7	
	18:48:50	2	3600,	109,	0,150	102	6100	59,841	185	26,1	90,7	14	16,273	6,7	0,112684	3928	6,7	
	18:48:51	2	3600,	110,	0,150	102	6100	59,841	187	26,1	90,7	14	16,449	6,7	0,112684	3929	6,7	
	18:48:52	2	3600,	111,	0,150	102	6100	59,841	189	26,1	90,7	14	16,625	7,0	0,117191	3928	7,0	
	18:48:53	2	3600,	112,	0,150	102	6100	59,841	191	26,1	90,7	14	16,801	7,0	0,117191	3929	7,0	
	18:48:54	2	3600,	113,	0,150	102	6100	59,841	192	26,1	90,7	14	16,889	7,0	0,117191	3930	7,0	
	18:48:55	2	3600,	114,	0,150	102	6100	59,841	194	26,4	90,7	14	17,065	7,0	0,117191	3929	7,0	
	18:48:56	2	3600,	115,	0,150	102	6100	59,841	196	26,4	90,7	14	17,241	7,0	0,117191	3928	7,0	
	18:48:57	2	3600,	116,	0,150	102	6100	59,841	197	26,1	90,7	14	17,329	7,0	0,117191	3929	7,0	
	18:48:58	2	3600,	117,	0,150	102	6100	59,841	199	26,1	90,7	14	17,505	7,0	0,117191	3929	7,0	
	18:48:59	2	3600,	118,	0,150	102	6100	59,841	201	26,1	90,7	14	17,681	7,0	0,117191	3927	7,0	
	18:49:00	2	3600,	119,	0,150	102	6100	59,841	202	26,1	90,7	14	17,769	7,0	0,117191	3928	7,0	
	18:49:01	2	3600,	120,	0,150	102	6100	59,841	204	26,1	90,7	14	17,945	7,0	0,117191	3930	7,0	
	18:49:02	2	3600,	121,	0,150	102	6100	59,841	206	26,1	90,7	14	18,121	6,7	0,112684	3928	6,7	
	18:49:03	2	3600,	122,	0,150	102	6100	59,841	208	26,1	90,7	14	18,297	7,0	0,117191	3928	7,0	
	18:49:04	2	3600,	123,	0,150	102	6100	59,841	209	26,1	90,7	14	18,385	7,0	0,117191	3929	7,0	
	18:49:05	2	3600,	124,	0,151	103	6100	59,841	211	26,1	90,7	14	18,561	7,0	0,117191	3928	7,0	
	18:49:06	2	3600,	125,	0,151	103	6100	59,841	213	26,1	90,7	14	18,736	7,0	0,117191	3926	7,0	
	18:49:07	2	3600,	126,	0,150	102	6100	59,841	214	26,1	90,7	14	18,824	7,0	0,117191	3928	7,0	
	18:49:08	2	3600,	127,	0,150	102	6100	59,841	216	25,9	90,7	14	19,000	7,0	0,117191	3930	7,0	
	18:49:09	2	3600,	128,	0,150	102	6100	59,841	218	26,1	90,7	14	19,176	7,0	0,117191	3928	7,0	
	18:49:10	2	3600,	129,	0,150	102	6100	59,841	220	26,1	90,7	14	19,352	7,0	0,117191	3928	7,0	
	18:49:11	2	3600,	130,	0,150	102	6100	59,841	221	26,1	90,7	14	19,440	7,0	0,117191	3929	7,0	
	18:49:12	2	3600,	131,	0,150	102	6100	59,841	223	26,1	90,7	14	19,616	7,0	0,117191	3929	7,0	
	18:49:13	2	3600,	132,	0,150	102	6100	59,841	225	26,1	90,7	14	19,792	7,0	0,117191	3927	7,0	
	18:49:14	2	3600,	133,	0,150	102	6100	59,841	226	26,1	90,7	14	19,880	7,0	0,117191	3928	7,0	
	18:49:15	2	3600,	134,	0,150	102	6100	59,841	228	26,1	90,7	14	20,056	7,0	0,117191	3929	7,0	
	18:49:16	2	3600,	135,	0,150	102	6100	59,841	230	26,1	90,7	14	20,232	7,0	0,117191	3928	7,0	
	18:49:17	2	3600,	136,	0,150	102	6100	59,841	232	26,1	90,7	14	20,408	7,0	0,117191	3929	7,0	
	18:49:18	2	3600,	137,	0,150	102	6100	59,841	233	26,1	90,7	14	20,496	7,0	0,117191	3929	7,0	
	18:49:19	2	3600,	138,	0,150	102	6100	59,841	235	26,1	90,7	14	20,672	7,0	0,117191	3928	7,0	
	18:49:20	2	3600,	139,	0,150	102	6100	59,841	237	26,1	90,7	14	20,848	7,0	0,117191	3927	7,0	
	18:49:21	2	3600,	140,	0,150	102	6100	59,841	238	26,1	90,7	14	20,936	6,7	0,112684	3928	6,7	
	18:49:22	2	3600,	141,	0,150	102	6100	59,841	240	26,1	90,7	14	21,112	6,7	0,112684	3929	6,7	
	18:49:23	2	3600,	142,	0,150	102	6100	59,841	242	26,1	90,7	14	21,287	7,0	0,117191	3927	7,0	
	18:49:24	2	3600,	143,	0,150	102	6100	59,841	244	26,1	90,7	14	21,463	7,0	0,117191	3928	7,0	
	18:49:25	2	3600,	144,	0,150	102	6100	59,841	245	26,4	90,7	14	21,551	7,0	0,117191	3930	7,0	
	18:49:26	2	3600,	145,	0,150	102	6100	59,841	247	26,4	90,7	14	21,727	7,0	0,117191	3928	7,0	
	18:49:27	2	3600,	146,	0,150	102	6100	59,841	249	26,4	90,7	14	21,903	7,0	0,117191	3927	7,0	
	18:49:28	2	3600,	147,	0,150	102	6100	59,841	250	26,4	90,7	14	21,991	7,0	0,117191	3928	7,0	
	18:49:29	2	3600,	148,	0,150	102	6100	59,841	252	26,1	90,7	14	22,167	7,0	0,117191	3928	7,0	
	18:49:30	2	3600,	149,	0,150	102	6100	59,841	254	26,1	90,7	14	22,343	7,0	0,117191	3926	7,0	
	18:49:31	2	3600,	150,	0,150	102	6100	59,841	255	26,1	90,7	14	22,431	7,0	0,117191	3929	7,0	
	18:49:32	2	3600,	151,	0,150	102	6100	59,841	257	26,1	90,7	14	22,607	7,0	0,117191	3929	7,0	
	18:49:33	2	3600,	152,	0,150	102	6100	59,841	259	26,1	90,7	14	22,783	6,7	0,112684	3928	6,7	
	18:49:34	2	3600,	153,	0,150	102	6100	59,841	261	26,1	90,7	14	22,959	7,0	0,117191	3928	7,0	
	18:49:35	2	3600,	154,	0,150	102	6100	59,841	262	25,9	90,7	14	23,047	7,0	0,117191	3930	7,0	
	18:49:36	2	3600,	155,	0,150	102	6100	59,841	264	25,9	90,7	14	23,223	7,0	0,117191	3929	7,0	
	18:49:37	2	3600,	156,	0,150	102	6100	59,841	266	25,9	90,7	14	23,399	7,0	0,117191	3928	7,0	
	18:49:38	2	3600,	157,	0,150	102	6100	59,841	267	26,1	90,7	14	23,487	7,0	0,117191	3928	7,0	
	18:49:39	2	3600,	158,	0,150	102	6100	59,841	269	26,1	90,7	14	23,662	7,0	0,117191	3929	7,0	
	18:49:40	2	3600,	159,	0,150	102	6100	59,841	271	26,1	90,7	14	23,838	7,0	0,117191	3926	7,0	
	18:49:41	2	3600,	160,	0,150	102	6100	59,841	273	26,1	90,7	14	24,014	7,0	0,117191	3927	7,0	
	18:49:42	2	3600,	161,	0,150	102	6100	59,841	274	26,1	90,7	14	24,102	6,7	0,112684	3929	6,7	
	18:49:43	2	3600,	162,	0,150	102	6100	59,841	276	26,1	90,7	14	24,278	6,7	0,112684	3927	6,7	
	18:49:44	2	3600,	163,	0,150	102	6100	59,841	278	25,9	90,7	14	24,454	7,0	0,117191	3927	7,0	
	18:49:45	2	3600,	164,	0,150	102	6100	59,841	279	25,9	90,7	14	24,542	7,0	0,117191	3928	7,0	
	18:49:46	2	3600,	165,	0,150	102	6100	59,841	281	25,9	90,7	14	24,718	6,7	0,112684	3929	6,7	
	18:49:47	2	3600,	166,	0,150	102	6100	59,841	283	25,9	90,7	14	24,894	7,0	0,117191	3927	7,0	
	18:49:48	2	3600,	167,	0,150	102	6100	59,841	285	25,9	90,7	14	25,070	7,0	0,117191	3927	7,0	
	18:49:49	2	3600,	168,	0,150	102	6100	59,841	286	25,9	90,7	14	25,158	7,0	0,117191	3929	7,0	
	18:49:50	2	3600,	169,	0,150	102	6100	59,841	288	26,1	90,7	14	25,334	7,0	0,117191	3927	7,0	
	18:49:51	2	3600,	170,	0,150	102	6100	59,841	290	26,1	90,7	14	25,510	7,0	0,117191	3927	7,0	
	18:49:52	2	3600,	171,	0,151	103	6100	59,841	291	26,1	90,7	14	25,598	7,0	0,117191	3929	7,0	
	18:49:53	2	3600,	172,	0,150	102	6100	59,841	293	25,9	90,7	14	25,774	7,0	0,117191	3930	7,0	
	18:49:54	2	3600,	173,	0,150	102	6100	59,841	295	25,9	90,7	14	25,950	7,0	0,117191	3928	7,0	
	18:49:55	2	3600,	174,	0,150	102	6100	59,841	297	25,9	90,7	14	26,125	7,0	0,117191	3929	7,0	
	18:49:56	2	3600,	175,	0,150	102	6100	59,841	298	25,9	90,7	14	26,213	7,0	0,117191	3930	7,0	
	18:49:57	2	3600,	176,	0,150	102	6100	59,841	300	25,9	90,7	14	26,389	7,0	0,117191	3929	7,0	
	18:49:58	2	3600,	177,	0,150	102	6100	59,841	302	25,9	90,7	14	26,565	7,0	0,117191	3929	7,0	
	18:49:59	2	3600,	178,	0,150	102	6100	59,841	303	25,9	90,7	14	26,653	7,0	0,117191	3929	7,0	
	18:50:00	2	3600,	179,	0,150	102	6100	59,841	305	25,9	90,7	14	26,829	7,0	0,117191	3928	7,0	
	18:50:01	2	3600,	180,	0,150	102	6100	59,841	307	25,9	90,7	14	27,005	7,0	0,117191	3926	7,0	
	18:50:02	2	3600,	181,	0,150	102	6100	59,841	308	25,9	90,7	14	27,093	7,0	0,117191	3928	7,0	
	18:50:03	2	3600,	182,	0,150	102	6100	59,841	310	25,9	90,7	14	27,269	7,0	0,117191	3929	7,0	
	18:50:04	2	3600,	183,	0,150	102	6100	59,841	312	25,9	90,7	14	27,445	7,0	0,117191	3928	7,0	
	18:50:05	2	3600,	184,	0,150	102	6100	59,841	314	25,9	90,7	14	27,621	7,0	0,117191	3928	7,0	
	18:50:06	2	3600,	185,	0,150	102	6100	59,841	315	25,9	90,7	14	27,709	7,0	0,117191	3929	7,0	
	18:50:07	2	3600,	186,	0,150	102	6100	59,841	317	26,1	90,7	14	27,885	7,0	0,117191	3928	7,0	
	18:50:08	2	3600,	187,	0,150	102	6100	59,841	319	26,1	90,7	14	28,061	7,0	0,117191	3927	7,0	
	18:50:09	2	3600,	188,	0,150	102	6100	59,841	320	26,1	90,7	14	28,149	6,7	0,112684	3928	6,7	
	18:50:10	2	3600,	189,	0,150	102	6100	59,841	322	26,1	90,7	14	28,325	6,7	0,112684	3929	6,7	
	18:50:11	2	3600,	190,	0,150	102	6100	59,841	324	26,1	90,7	14	28,501	7,0	0,117191	3927	7,0	
	18:50:12	2	3600,	191,	0,150	102	6100	59,841	326	26,1	90,7	14	28,676	7,0	0,117191	3928	7,0	
	18:50:13	2	3600,	192,	0,150	102	6100	59,841	327	25,9	90,7	14	28,764	7,0	0,117191	3930	7,0	
	18:50:14	2	3600,	193,	0,150	102	6100	59,841	329	25,9	90,7	14	28,940	7,0	0,117191	3928	7,0	
	18:50:15	2	3600,	194,	0,150	102	6100	59,841	331	26,1	90,7	14	29,116	7,0	0,117191	3927	7,0	
	18:50:16	2	3600,	195,	0,150	102	6100	59,841	332	26,1	90,7	14	29,204	7,0	0,117191	3927	7,0	
	18:50:17	2	3600,	196,	0,151	103	6100	59,841	334	26,1	90,7	14	29,380	7,0	0,117191	3928	7,0	
	18:50:18	2	3600,	197,	0,150	102	6100	59,841	336	26,1	90,7	14	29,556	7,0	0,117191	3926	7,0	
	18:50:19	2	3600,	198,	0,150	102	6100	59,841	338	26,1	90,7	14	29,732	7,0	0,117191	3927	7,0	
	18:50:20	2	3600,	199,	0,150	102	6100	59,841	339	25,9	90,7	14	29,820	7,0	0,117191	3928	7,0	
	18:50:21	2	3600,	200,	0,150	102	6100	59,841	341	26,1	90,7	14	29,996	7,0	0,117191	3927	7,0	
	18:50:22	2	3600,	201,	0,150	102	6100	59,841	343	25,9	90,7	14	30,172	7,0	0,117191	3927	7,0	
	18:50:23	2	3600,	202,	0,150	102	6100	59,841	344	25,9	90,7	14	30,260	7,0	0,117191	3929	7,0	
	18:50:24	2	3600,	203,	0,150	102	6100	59,841	346	25,9	90,7	14	30,436	7,0	0,117191	3931	7,0	
	18:50:25	2	3600,	204,	0,150	102	6100	59,841	348	25,9	90,7	14	30,612	7,0	0,117191	3929	7,0	
	18:50:26	2	3600,	205,	0,150	102	6100	59,841	349	25,9	90,7	14	30,700	7,0	0,117191	3929	7,0	
	18:50:27	2	3600,	206,	0,150	102	6100	59,841	351	26,1	90,7	14	30,876	6,7	0,112684	3929	6,7	
	18:50:28	2	3600,	207,	0,150	102	6100	59,841	353	26,1	90,7	14	31,052	6,7	0,112684	3928	6,7	
	18:50:29	2	3600,	208,	0,150	102	6100	59,841	355	25,9	90,7	14	31,227	7,0	0,117191	3928	7,0	
	18:50:30	2	3600,	209,	0,150	102	6100	59,841	356	25,9	90,7	14	31,315	6,7	0,112684	3929	6,7	
	18:50:31	2	3600,	210,	0,150	102	6100	59,841	358	25,9	90,7	14	31,491	7,0	0,117191	3928	7,0	
	18:50:32	2	3600,	211,	0,150	102	6100	59,841	360	25,9	90,7	14	31,667	7,0	0,117191	3927	7,0	
	18:50:33	2	3600,	212,	0,150	102	6100	59,841	361	25,9	90,7	14	31,755	7,0	0,117191	3929	7,0	
	18:50:34	2	3600,	213,	0,150	102	6100	59,841	363	26,1	90,7	14	31,931	7,0	0,117191	3929	7,0	
	18:50:35	2	3600,	214,	0,150	102	6100	59,841	365	25,9	90,7	14	32,107	7,0	0,117191	3928	7,0	
	18:50:36	2	3600,	215,	0,150	102	6100	59,841	367	26,1	90,7	14	32,283	6,7	0,112684	3927	6,7	
	18:50:37	2	3600,	216,	0,150	102	6100	59,841	368	26,1	90,7	14	32,371	6,7	0,112684	3929	6,7	
	18:50:38	2	3600,	217,	0,150	102	6100	59,841	370	26,1	90,7	14	32,547	7,0	0,117191	3928	7,0	
	18:50:39	2	3600,	218,	0,150	102	6100	59,841	372	26,1	90,7	14	32,723	7,0	0,117191	3927	7,0	
	18:50:40	2	3600,	219,	0,150	102	6100	59,841	373	26,1	90,7	14	32,811	7,0	0,117191	3928	7,0	
	18:50:41	2	3600,	220,	0,150	102	6100	59,841	375	26,1	90,7	14	32,987	7,0	0,117191	3929	7,0	
	18:50:42	2	3600,	221,	0,151	103	6100	59,841	377	26,1	90,7	14	33,163	7,0	0,117191	3926	7,0	
	18:50:43	2	3600,	222,	0,151	103	6100	59,841	379	26,1	90,7	14	33,339	7,0	0,117191	3928	7,0	
	18:50:44	2	3600,	223,	0,150	102	6100	59,841	380	26,1	90,7	14	33,427	7,0	0,117191	3929	7,0	
	18:50:45	2	3600,	224,	0,150	102	6100	59,841	382	26,1	90,7	14	33,602	7,0	0,117191	3928	7,0	
	18:50:46	2	3600,	225,	0,150	102	6100	59,841	384	26,1	90,7	14	33,778	7,0	0,117191	3927	7,0	
	18:50:47	2	3600,	226,	0,150	102	6100	59,841	385	26,1	90,7	14	33,866	7,0	0,117191	3929	7,0	
